oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
532109200004278,127719030,2459031.6938638636,59031.190300900002,16.5854111,0.0153786326,0,zg,238.23367469999999,12.9120355,0.435000002,0.0309999995,20200701190278,532,0x9,0x2,20.3500004,26.2515469,0.0357916579,-0.0300544798,2.59775243e-05,30,1.079,1
532109200004278,128021082,2459034.7141985232,59034.210821799999,16.5761185,0.0153380334,0,zg,238.2336827,12.9120399,1.37,-0.00600000005,20200704210775,532,0x9,0x2,20.0799999,26.3034668,0.0411069393,-0.0103120608,4.18943237e-05,30,1.08000004,1
532109200004278,128921081,2459043.7135853586,59043.210810199998,16.3782177,0.0145812854,0,zg,238.23367630000001,12.912034999999999,0.508000016,-0.0130000003,20200713210787,532,0x9,0x2,21.8700008,26.2521706,0.0318199918,-0.0889591128,1.34755282e-05,30,1.10599995,1
532109200004278,129520872,2459049.7110671354,59049.208726899997,16.2249393,0.0141226035,0,zg,238.233664,12.912015999999999,0.755999982,0.00200000009,20200719208727,532,0x9,0x2,21.9400005,26.3057308,0.030435171,-0.0951089785,1.23353921e-05,30,1.13300002,3
532109200004278,129619171,2459050.6939797266,59050.191713,17.0878601,0.0184113886,0,zg,238.23368289999999,12.912014599999999,0.643999994,-0.0410000011,20200720191701,532,0x9,0x2,21.6399994,26.3135281,0.0346087255,-0.094792597,1.61135049e-05,30,1.10599995,1
532109200004278,129717043,2459051.6726327618,59051.1704398,16.2033768,0.0140660536,0,zg,238.23367049999999,12.912030700000001,0.991999984,-0.0260000005,20200721170440,532,0x9,0x2,21.2299995,26.2772465,0.0303218849,-0.0499591567,1.29518967e-05,30,1.08399999,3
532109200004278,129919225,2459053.6942957612,59053.192256900002,16.6053772,0.0154675106,0,zg,238.23368070000001,12.9120385,0.837000012,-0.0370000005,20200723192257,532,0x9,0x2,21.9899998,26.3025322,0.038280081,-0.100804023,1.97210866e-05,30,1.12100005,3
532109200004278,130025420,2459054.7561584157,59054.254201399999,16.5143871,0.0150803272,0,zg,238.2336712,12.912025699999999,0.485000014,0.0130000003,20200724254178,532,0x9,0x2,21.4400005,26.252943,0.0322873406,-0.0702238157,1.37511988e-05,30,1.36800003,1
532109200004278,130527590,2459059.7774657784,59059.2759028,16.5522518,0.0152359474,0,zg,238.2336766,12.9120347,0.708000004,0.0219999999,20200729275891,532,0x9,0x2,20.2800007,26.2312489,0.0368292518,-0.0335009173,2.81784141e-05,30,1.67200005,3
532109200004278,130818927,2459062.6906006285,59062.189270800001,16.526762,0.0151303448,0,zg,238.23368120000001,12.912038799999999,0.446999997,0.057,20200801189271,532,0x9,0x2,20.6200008,26.2753944,0.0340703204,-0.0399503,2.04192784e-05,30,1.17400002,3
532109200004278,130926081,2459063.7620534836,59063.260810200001,16.2373772,0.0141560752,0,zg,238.23367500000001,12.912035599999999,0.531000018,0.0189999994,20200802260810,532,0x9,0x2,20.1399994,26.2225533,0.0339225903,-0.0234187637,2.60179222e-05,30,1.625,3
532109200004278,131019184,2459064.6930082091,59064.191840300002,16.2590179,0.0142158438,0,zg,238.23369109999999,12.9120192,0.588999987,0.00100000005,20200803191840,532,0x9,0x2,19.8500004,26.1772919,0.0387527607,-0.030649662,4.40440963e-05,30,1.20099998,1
532109200004278,131019277,2459064.6939456314,59064.192777800003,16.2397614,0.0141625656,0,zg,238.2336798,12.9120308,0.658999979,-0.0309999995,20200803192778,532,0x9,0x2,19.8899994,26.1699982,0.0408186428,-0.014636118,4.56974303e-05,30,1.204,3
532109200004278,131319481,2459067.6957378495,59067.194814800001,16.3501759,0.0144896116,0,zg,238.2336766,12.9120299,0.684000015,-0.0250000004,20200806194815,532,0x9,0x2,21.3299999,26.2995472,0.0293725021,-0.057668902,1.16114297e-05,30,1.24399996,3
532109200004278,131721248,2459071.713080911,59071.2124884,16.2153168,0.0140971346,0,zg,238.23368210000001,12.9120346,1.14900005,0.00499999989,20200810212477,532,0x9,0x2,21.6000004,26.2578754,0.0312904641,-0.0848881826,1.30008948e-05,30,1.39900005,3
532109200004278,131822554,2459072.7260527783,59072.225544000001,16.3391991,0.0144547038,0,zg,238.23368429999999,12.912043499999999,0.444000006,0.0320000015,20200811225544,532,0x9,0x2,21.3600006,26.1725502,0.0307986047,-0.0544338301,1.25461256e-05,30,1.52100003,3
532109200004278,131921116,2459073.7115962361,59073.211169000002,16.5972061,0.0154308695,0,zg,238.23369080000001,12.912028400000001,0.954999983,-0.0299999993,20200812211169,532,0x9,0x2,21.4699993,26.2606697,0.0303482916,-0.090192534,1.22536139e-05,30,1.42799997,3
532109200004278,132217465,2459076.6748344754,59076.1746528,16.3896427,0.0146196838,0,zg,238.2336851,12.9120367,0.725000024,0.00100000005,20200815174641,532,0x9,0x2,21.6000004,26.131649,0.031211419,-0.0719472766,1.29715381e-05,30,1.26300001,3
532109200004278,132419393,2459078.6939494396,59078.193935199997,16.493145,0.0149963433,0,zg,238.23367379999999,12.9120387,0.677999973,-0.0170000009,20200817193935,532,0x9,0x2,21.5100002,26.1267471,0.03231702,-0.0645318627,1.39644781e-05,30,1.40199995,3
532109200004278,132619224,2459080.6920941295,59080.192245400001,16.2324066,0.014142626,0,zg,238.233678,12.9120188,0.579999983,0.0320000015,20200819192245,532,0x9,0x2,21.2199993,25.8961048,0.0329710953,-0.0449506119,1.53621077e-05,30,1.42900002,3
532109200004278,132725034,2459081.750108372,59081.250347200003,16.4553337,0.0148525927,0,zg,238.2336847,12.9120449,0.702000022,0.00100000005,20200820250324,532,0x9,0x2,20.1100006,25.6120415,0.0461725369,-0.0142974816,4.68658145e-05,30,2.24399996,3
532109200004278,133017052,2459084.6700413618,59084.170520799998,16.5592575,0.0152655896,0,zg,238.2336693,12.912035400000001,0.713999987,0.00200000009,20200823170521,532,0x9,0x2,20.9400005,25.9773178,0.0334836133,-0.0429667085,1.69712021e-05,30,1.35699999,3
532109200004278,133918488,2459093.6836748952,59093.184884299997,16.2052422,0.0140708731,0,zg,238.23367289999999,12.912019799999999,0.35800001,-0.0149999997,20200901184884,532,0x9,0x2,19.9500008,26.1645336,0.0415159725,-0.054456275,4.56829803e-05,30,1.69299996,3
532109200004278,146157387,2459216.0708691454,59215.573877299998,16.3932114,0.0146318059,0,zg,238.23362710000001,12.912043799999999,0.676999986,0.213,20210101573877,532,0x9,0x2,18.6499996,26.2364883,0.0481309146,-0.0275109392,0.000191439336,30,1.44700003,1
532109200004278,146354670,2459218.0438212049,59217.546701400002,16.2368813,0.0141547285,0,zg,238.23364659999999,12.9120287,0.842000008,0.0130000003,20210103546701,532,0x9,0x2,19.9599991,25.9971828,0.0384281129,-0.0382176861,4.01648722e-05,30,1.64699996,1
532109200004278,146552950,2459220.026754458,59219.5295023,16.4463749,0.0148195829,0,zg,238.2336918,12.9120536,0.750999987,-0.0209999997,20210105529502,532,0x9,0x2,19.6399994,26.1612854,0.0445966572,-0.0262699611,6.65215775e-05,30,1.79299998,1
532109200004278,146750359,2459222.000986997,59221.5035995,16.5866699,0.0153841702,0,zg,238.23366100000001,12.9120249,1.22899997,0.0289999992,20210107503600,532,0x9,0x2,20,25.7677841,0.0504630767,-0.036036741,6.59430079e-05,30,2.14400005,3
532109200004278,146750453,2459222.0019245646,59221.504537000001,16.6389313,0.0156220142,0,zg,238.23365050000001,12.9120411,0.617999971,0.00100000005,20210107504537,532,0x9,0x2,19.8999996,25.7972565,0.0447469614,-0.0481657796,5.74682999e-05,30,2.12400007,1
532109200004278,147054568,2459225.0432856637,59224.545682900003,16.4098606,0.0146891456,0,zg,238.23365530000001,12.9120384,0.865999997,0.00400000019,20210110545671,532,0x9,0x2,20.5499992,26.2262058,0.0377507396,-0.0399736017,2.32014118e-05,30,1.47500002,1
532109200004278,147254430,2459227.0420538704,59226.5443056,16.3185577,0.0143905282,0,zg,238.23363810000001,12.9120373,0.504000008,0.0270000007,20210112544306,532,0x9,0x2,21.3299999,26.2258511,0.0326823369,-0.0540211946,1.43311554e-05,30,1.44299996,1
532109200004278,147254523,2459227.0429798388,59226.5452315,16.344265,0.0144707421,0,zg,238.23365050000001,12.912039200000001,0.897000015,0.0170000009,20210112545232,532,0x9,0x2,21.4099998,26.2345486,0.032913927,-0.0661710352,1.44114001e-05,30,1.43599999,3
532109200004278,147451627,2459229.014167883,59228.516273100002,16.546896,0.0152134746,0,zg,238.23365290000001,12.9120402,0.954999983,0.00899999961,20210114516273,532,0x9,0x2,21.2900009,26.2029343,0.0320986211,-0.0512767956,1.37721336e-05,30,1.65199995,1
532109200004278,147648510,2459230.9831480123,59230.485104200001,16.602396,0.0154540949,0,zg,238.23363280000001,12.912032099999999,0.871999979,0.00700000022,20210116485093,532,0x9,0x2,20.4200001,26.1405621,0.0461401902,-0.0356774703,3.89835404e-05,30,2.023,3
532109200004278,147755547,2459232.0536005031,59231.555474499997,16.5253563,0.0151246246,0,zg,238.23365219999999,12.9120203,0.721000016,0.0340000018,20210117555474,532,0x9,0x2,21.4200001,26.287569,0.0314202346,-0.0697307885,1.36445906e-05,30,1.28999996,1
532109200004278,147854344,2459233.0416515395,59232.543449099998,16.5071774,0.0150515568,0,zg,238.2336445,12.912024300000001,0.981000006,0.0120000001,20210118543449,532,0x9,0x2,21.5200005,26.2503529,0.0301779378,-0.0670338869,1.23466943e-05,30,1.34000003,3
532109200004278,149449517,2459248.9946755469,59248.4951736,16.2299671,0.0141360564,0,zg,238.2336526,12.912029499999999,0.192000002,-0.00200000009,20210203495174,532,0x9,0x2,20.4099998,26.2672062,0.0365021639,-0.0315336883,2.46384916e-05,30,1.36800003,1
532109200004278,149449611,2459248.9956131261,59248.496111100001,16.2265701,0.0141269555,0,zg,238.23365810000001,12.9120238,0.717999995,-0.00400000019,20210203496111,532,0x9,0x2,20.5300007,26.2767925,0.0334810466,-0.0380302258,1.98558446e-05,30,1.36199999,3
532109200004278,149648233,2459250.9820076902,59250.482338000002,16.4036236,0.0146675091,0,zg,238.2336363,12.9120261,0.319999993,0.00600000005,20210205482338,532,0x9,0x2,20.5699997,26.2636509,0.0379908383,-0.0382382497,2.39192414e-05,30,1.41700006,3
532109200004278,149648327,2459250.982945268,59250.483275500002,16.4128895,0.0146997208,0,zg,238.2336607,12.9120253,0.635999978,0.00200000009,20210205483275,532,0x9,0x2,20.6700001,26.2569542,0.0337007791,-0.0379967466,1.8420742e-05,30,1.41100001,1
532109200004278,149852646,2459253.0263128579,59252.526469900004,16.2276878,0.0141299423,0,zg,238.2336579,12.912027500000001,0.61500001,-0,20210207526470,532,0x9,0x2,21.6599998,26.286377,0.030731095,-0.0645648465,1.28119118e-05,30,1.17700005,1
532109200004278,150251082,2459257.0110035064,59256.510821800002,16.5775642,0.0153443217,0,zg,238.23366300000001,12.912039200000001,0.75,0.00100000005,20210211510810,532,0x9,0x2,21.5,26.2962532,0.0375234894,-0.0857889429,1.88507147e-05,30,1.19200003,3
532109200004278,151048383,2459264.9846887263,59264.483830999998,16.3439789,0.0144698331,0,zg,238.23364549999999,12.912038799999999,0.839999974,-0.00700000022,20210219483831,532,0x9,0x2,21.5900002,26.3082161,0.0328126587,-0.0865665451,1.43606176e-05,30,1.21000004,3
532109200004278,151142540,2459265.9263419593,59265.425405100003,16.2318993,0.014141256,0,zg,238.23368070000001,12.9120607,1.13,-0.00999999978,20210220425405,532,0x9,0x2,20.1599998,26.2146187,0.0456730835,-0.0314902551,4.63755787e-05,30,1.54700005,1
532109200004278,151338479,2459267.8858925891,59267.384791700002,16.2730675,0.014255696,0,zg,238.23368289999999,12.9119876,0.333000004,0.00400000019,20210222384769,532,0x9,0x2,19.2900009,26.1484509,0.0591019429,-0.0357502252,0.000164227036,30,2.0079999,1
532109200004278,151450393,2459269.0051294179,59268.503935200002,16.4443035,0.0148120113,1,zg,238.23366200000001,12.9120296,0.921999991,0.00800000038,20210223503935,532,0x9,0x2,21.5599995,26.3164749,0.0302794501,-0.0747034848,1.21561334e-05,30,1.12300003,3
532109200004278,151546299,2459269.9642714732,59269.4629977,16.2695236,0.014245565,0,zg,238.2336492,12.9120341,0.958999991,-0.0799999982,20210224462963,532,0x9,0x2,20.7900009,26.2927856,0.0336091965,-0.0438403673,1.78465925e-05,30,1.23800004,3
532109200004278,151546393,2459269.9652090515,59269.463935200001,16.2885056,0.0143004488,0,zg,238.23364670000001,12.9120271,1.65400004,-0.0769999996,20210224463924,532,0x9,0x2,20.6700001,26.2978439,0.0335540734,-0.0316978395,1.7845392e-05,30,1.23399997,1
532109200004278,151644027,2459270.9416323262,59270.4402778,16.5754471,0.0153351212,0,zg,238.23363760000001,12.912029499999999,0.680999994,0.00200000009,20210225440278,532,0x9,0x2,20.2600002,26.2522621,0.0396940932,-0.0310002379,3.27424023e-05,30,1.33599997,3
532109200004278,151852070,2459273.0222313316,59272.520706000003,16.5775356,0.015344196,0,zg,238.23366809999999,12.9120379,0.451000005,0.0189999994,20210227520694,532,0x9,0x2,19.8500004,26.3150253,0.0371431559,-0.0495816171,3.85318199e-05,30,1.08399999,3
532109200004278,151940638,2459273.9079863369,59273.406388900003,16.6223221,0.0155447237,0,zg,238.23362599999999,12.9120157,0.791000009,0.0130000003,20210228406389,532,0x9,0x2,18.9699993,26.1374645,0.0465368442,-0.0204641484,0.000150868495,30,1.52100003,3
532109200004278,152045083,2459274.9525154578,59274.450833299998,17.7185192,0.0255016442,0,zg,238.23356319999999,12.9118791,1.05599999,0.280000001,20210301450833,532,0x9,0x2,18.8500004,26.3079472,0.044701077,-0.0536115691,0.000166712067,30,1.23199999,3
532109200004278,152148184,2459275.9836055739,59275.481840300003,16.6065788,0.0154729327,0,zg,238.23365240000001,12.9120466,1.09599996,0.0189999994,20210302481817,532,0x9,0x2,20.0599995,26.3168831,0.0410992652,-0.0362619907,3.99377132e-05,30,1.12899995,1
532109200004278,152450837,2459279.0103858202,59278.508379600004,16.5448837,0.0152050676,0,zg,238.23366179999999,12.9120329,0.412,-0.0250000004,20210305508380,532,0x9,0x2,20.8700008,26.3195534,0.0340540186,-0.045282755,1.71898228e-05,30,1.08099997,1
532109200004278,153748410,2459291.9870828404,59291.484108800003,16.5883942,0.0153917735,0,zg,238.23362940000001,12.9120644,1.199,-0.00700000022,20210318484109,532,0x9,0x2,21.3500004,26.2974377,0.0361833982,-0.0789494589,1.78861901e-05,30,1.07599998,1
532109200004278,154133032,2459295.8335596817,59295.330324100003,16.2397404,0.0141625116,0,zg,238.23365749999999,12.912045900000001,0.67900002,0.00600000005,20210322330324,532,0x9,0x2,20.1499996,26.0319824,0.0386728644,-0.0236179363,3.27818598e-05,30,1.68599999,1
532109200004278,154335013,2459297.8535065129,59297.350138900001,16.6854477,0.0158471949,0,zg,238.23367579999999,12.9120221,0.898999989,0.00800000038,20210324350139,532,0x9,0x2,19.6299992,26.1960468,0.0470631048,-0.0149377156,7.83658616e-05,30,1.44599998,1
532109200004278,154639328,2459300.8968461389,59300.393286999999,16.2428665,0.0141710537,0,zg,238.23365559999999,12.912032999999999,0.617999971,0.00800000038,20210327393287,532,0x9,0x2,19.4300003,26.2330856,0.0413355716,-0.0267355591,6.38472484e-05,30,1.18400002,1
532109200004278,154839209,2459302.8957747822,59302.392094900002,16.5054264,0.0150446109,0,zg,238.2336483,12.912022,0.635999978,-0.0520000011,20210329392083,532,0x9,0x2,19.7900009,26.2674217,0.0384539403,-0.0347819068,4.53034809e-05,30,1.16999996,1
532109200004278,155042085,2459304.9246547204,59304.420856500001,16.2820644,0.0142816519,0,zg,238.23364889999999,12.9119861,0.551999986,-0.0350000001,20210331420856,532,0x9,0x2,18.9099998,26.2749805,0.043411959,-0.0275760088,0.000145643411,30,1.09800005,1
532109200004278,155342228,2459307.9262452805,59307.4222801,16.201828,0.0140620647,0,zg,238.23366060000001,12.912013999999999,0.560000002,-0.0149999997,20210403422280,532,0x9,0x2,21.25,26.2941456,0.0272175968,-0.0546264276,1.0086238e-05,30,1.08700001,1
532109200004278,155536989,2459309.8739639507,59309.369895800002,16.2132053,0.0140915988,0,zg,238.23366200000001,12.9120174,0.824999988,-0.00300000003,20210405369896,532,0x9,0x2,21.1700001,26.2553577,0.038153749,-0.0869304463,1.98502876e-05,30,1.17999995,1
532109200004278,155744138,2459311.9455618369,59311.441388899999,16.2856827,0.0142921908,0,zg,238.23363860000001,12.912041500000001,0.583999991,0.00300000003,20210407441377,532,0x9,0x2,21.5499992,26.2905998,0.035748668,-0.0826385841,1.72662167e-05,30,1.07500005,1
532109200004278,156132901,2459315.8333719312,59315.329016199998,16.4461021,0.0148185892,0,zg,238.2336616,12.912020200000001,0.537,-0.00999999978,20210411329016,532,0x9,0x2,21.2600002,25.9090347,0.0390898101,-0.073696278,2.15207492e-05,30,1.27600002,1
532109200004278,156946240,2459323.9670845214,59323.462407400002,16.4853401,0.0149660753,0,zg,238.2336632,12.9120285,0.354999989,-0.0250000004,20210419462407,532,0x9,0x2,21.5300007,26.2641068,0.0320989005,-0.0733828396,1.37979323e-05,30,1.14199996,1
532109200004278,157533822,2459329.8430845542,59329.338229200002,16.5689487,0.01530704,0,zg,238.2336565,12.9120361,0.560000002,-0.0109999999,20210425338206,532,0x9,0x2,20.2299995,26.278801,0.036634475,-0.0345888175,3.054634e-05,30,1.12199998,1
532109200004278,158731818,2459341.8232556852,59341.318182900002,16.5849113,0.0153764384,0,zg,238.2336559,12.9120185,0.757000029,0.0320000015,20210507318183,532,0x9,0x2,22.0100002,26.2674313,0.0400187224,-0.109930359,2.14675383e-05,30,1.10000002,1
532109200004278,158938474,2459343.889835374,59343.384745399999,16.5870972,0.0153860552,0,zg,238.23366709999999,12.9120229,0.828999996,-0.0710000023,20210509384745,532,0x9,0x2,21.7700005,26.2029305,0.0347409993,-0.105985358,1.6337397e-05,30,1.09899998,1
532109200004278,159135921,2459345.864313731,59345.359213000003,16.5714417,0.0153177837,0,zg,238.23365419999999,12.912035400000001,0.731999993,-0.0209999997,20210511359190,532,0x9,0x2,21.6299992,26.2431087,0.0380284749,-0.0900029093,1.95939847e-05,30,1.079,1
532109200004278,160035966,2459354.8647440607,59354.359664399999,16.3703423,0.0145551758,0,zg,238.23368160000001,12.9120442,0.379999995,0.00999999978,20210520359664,532,0x9,0x2,20.5599995,26.2705917,0.038037952,-0.0395541675,2.52096524e-05,30,1.10599995,1
532109200004278,160442399,2459358.9290259206,59358.423993099997,16.2128181,0.0140905846,0,zg,238.2336774,12.912026600000001,0.661000013,0.00999999978,20210524423993,532,0x9,0x2,19.4300003,26.2281132,0.0428605154,-0.043449387,7.13835179e-05,30,1.38199997,1
532109200004278,160731489,2459361.8198815263,59361.314895800002,16.5134773,0.015076682,0,zg,238.23367010000001,12.912024199999999,0.808000028,-0.064000003,20210527314873,532,0x9,0x2,20.3400002,26.3111687,0.0366687775,-0.0289745163,2.84974831e-05,30,1.079,1
532109200004278,160925329,2459363.7582463324,59363.253298600001,16.3684368,0.0145488977,0,zg,238.23365709999999,12.912039800000001,0.64200002,-0.0140000004,20210529253299,532,0x9,0x2,21.0599995,26.3076553,0.0308770537,-0.0452284999,1.35766395e-05,30,1.10699999,1
532109200004278,161331187,2459367.8167268019,59367.311874999999,16.5733013,0.0153258219,0,zg,238.23366899999999,12.912027800000001,0.657999992,0.00899999961,20210602311875,532,0x9,0x2,21.2800007,25.9317951,0.032938607,-0.0624354668,1.49511661e-05,30,1.09000003,1
532109200004278,161535805,2459369.8628506847,59369.358055600002,16.2649326,0.0142325219,0,zg,238.23365459999999,12.912023100000001,0.727999985,0.0329999998,20210604358056,532,0x9,0x2,21.7299995,26.2431927,0.0311799236,-0.0777930394,1.27876401e-05,30,1.20500004,1
532109200004278,161933930,2459373.8439746583,59373.339305599999,16.512146,0.0150713548,0,zg,238.23366770000001,12.9120249,0.671000004,-0.00499999989,20210608339294,532,0x9,0x2,21.2199993,26.2733154,0.0432916731,-0.0981655046,2.53293401e-05,30,1.17900002,1
532109200004278,162127490,2459375.7795078391,59375.274907400002,16.5669899,0.0152986227,0,zg,238.23366580000001,12.9120372,0.354000002,0.0179999992,20210610274907,532,0x9,0x2,21.3199997,26.2900448,0.0339531973,-0.0695617124,1.56791557e-05,30,1.07799995,1
532109200004278,162335446,2459377.8589890194,59377.354467600002,16.5858841,0.0153807122,0,zg,238.23367930000001,12.9120115,0.953999996,-0.0120000001,20210612354444,532,0x9,0x2,21.7099991,26.2964916,0.0291524902,-0.0895772204,1.11952004e-05,30,1.28199995,1
532109200004278,162830021,2459382.8045322872,59382.300219899997,16.5897675,0.0153978374,0,zg,238.23366709999999,12.912016299999999,1.00600004,0.0590000004,20210617300220,532,0x9,0x2,21.3400002,26.0555668,0.0299187768,-0.0575334914,1.24147518e-05,30,1.13900006,1
532109200004278,163623457,2459390.7384901051,59390.2345718,16.5814056,0.0153610734,0,zg,238.23366949999999,12.9120139,0.896000028,0.00999999978,20210625234572,532,0x9,0x2,20.4899998,26.2902164,0.0341543332,-0.0320402868,2.29774632e-05,30,1.07799995,1
532109200004278,163823165,2459392.7354635308,59392.231655099997,16.2169018,0.0141013013,0,zg,238.23366440000001,12.9120211,0.541999996,-0.00999999978,20210627231644,532,0x9,0x2,21.25,26.2581825,0.0281055272,-0.0534440875,1.12370335e-05,30,1.08000004,1
532109200004278,164022956,2459394.7332546334,59394.229560200001,16.5220833,0.0151113374,0,zg,238.23366569999999,12.912005499999999,0.547999978,-0.0109999999,20210629229549,532,0x9,0x2,21.7600002,26.066534,0.0335583054,-0.0860417932,1.56563219e-05,30,1.08200002,1
532109200004278,164223254,2459396.7361224634,59396.232546300002,16.5071049,0.015051269,0,zg,238.2336684,12.912004,0.630999982,0.0359999985,20210701232535,532,0x9,0x2,21.8099995,26.1924286,0.0347529911,-0.0782163367,1.63148979e-05,30,1.08899999,1
532109200004278,164523252,2459399.7359149349,59399.2325231,16.4646378,0.0148872891,0,zg,238.23365860000001,12.912008,0.451000005,0.0270000007,20210704232512,532,0x9,0x2,21.4799995,26.2458515,0.0315794423,-0.0813984871,1.37980005e-05,30,1.09899998,1
532109200004278,164723254,2459401.7358106528,59401.232546300002,16.2672539,0.0142391045,0,zg,238.2336517,12.912004400000001,0.58099997,-0.0149999997,20210706232546,532,0x9,0x2,21.1200008,26.2866554,0.0374261066,-0.08436542,1.97421778e-05,30,1.10800004,1
532109200004278,165326016,2459407.7630215399,59407.260161999999,16.5933533,0.0154137202,0,zg,238.23367719999999,12.912003199999999,0.365999997,0.0209999997,20210712260150,532,0x9,0x2,21.5100002,26.0419064,0.0329206884,-0.0756687447,1.49171528e-05,30,1.227,1
532109200004278,165719221,2459411.6947910027,59411.192210599998,16.5485802,0.0152205201,0,zg,238.23368400000001,12.912010499999999,0.783999979,0.0260000005,20210716192199,532,0x9,0x2,20.9799995,26.0682793,0.0352173373,-0.0422326066,1.85182125e-05,30,1.09000003,1
532109200004278,166024771,2459414.750076103,59414.247719899999,16.3862953,0.0146083711,0,zg,238.23365269999999,12.912017499999999,0.528999984,0.0219999999,20210719247708,532,0x9,0x2,20.1299992,26.1341419,0.0395917259,-0.0220198706,3.77275101e-05,30,1.255,1
532109200004278,166522652,2459419.7285068622,59419.226527799998,16.607935,0.0154790627,0,zg,238.23367709999999,12.9120148,0.684000015,0.0179999992,20210724226528,532,0x9,0x2,19.8500004,25.915617,0.0391319618,-0.041721344,4.9699629e-05,30,1.22399998,1
532109200004278,166922855,2459423.7302198717,59423.228553200002,16.4123249,0.0146977436,0,zg,238.23367300000001,12.9120151,0.763000011,-0.0280000009,20210728228553,532,0x9,0x2,21.4500008,26.2041206,0.0324653909,-0.0771455467,1.42606887e-05,30,1.28100002,1
532109200004278,167122850,2459425.7300148159,59425.228506899999,16.5835876,0.0153706316,0,zg,238.23366820000001,12.9120244,0.676999986,0.0199999996,20210730228495,532,0x9,0x2,21.4200001,26.1699314,0.0305376165,-0.0598584041,1.25892293e-05,30,1.30799997,1
532109200004278,167323442,2459427.7357684416,59427.234421300003,16.2146244,0.0140953157,0,zg,238.23367719999999,12.9120121,0.640999973,0.0199999996,20210801234421,532,0x9,0x2,21.3500004,26.1866016,0.0300644953,-0.0686723962,1.21407329e-05,30,1.375,1
532109200004278,167527018,2459429.7713677483,59429.270185200003,16.5868816,0.0153851062,0,zg,238.23366369999999,12.912013,1.04499996,0.00800000038,20210803270185,532,0x9,0x2,20.8199997,26.1407185,0.0382780656,-0.0418930314,2.19080939e-05,30,1.75800002,1
532109200004278,168021277,2459434.7135562226,59434.212777799999,16.546505,0.0152118383,0,zg,238.23367500000001,12.9120379,0.515999973,0.00999999978,20210808212778,532,0x9,0x2,21.2900009,26.2155113,0.0296081342,-0.056406226,1.18889357e-05,30,1.35899997,1
532109200004278,168224969,2459436.7503095251,59436.249699100001,16.5555725,0.0152499666,0,zg,238.2336828,12.912033900000001,0.740999997,-0.0179999992,20210810249699,532,0x9,0x2,20.9799995,25.9796791,0.0373991765,-0.0371099375,1.97959562e-05,30,1.74000001,1
532109200004278,168724254,2459441.7427433222,59441.242546300004,16.5741539,0.0153295128,0,zg,238.23369080000001,12.9120271,0.772000015,0.0299999993,20210815242523,532,0x9,0x2,20.4500008,25.9249229,0.0368907005,-0.034922909,2.50033463e-05,30,1.829,1
532109200004278,168918517,2459443.6852096701,59443.185173600003,16.57061,0.0153141925,0,zg,238.2336761,12.912012300000001,0.939999998,-0.0340000018,20210817185174,532,0x9,0x2,20.1399994,25.8718624,0.0409505144,-0.0269141532,4.01264915e-05,30,1.34099996,1
532109200004278,169621498,2459450.7144444869,59450.214988400003,16.5814114,0.0153611004,0,zg,238.23367730000001,12.9120376,0.340999991,-0.0160000008,20210824214977,532,0x9,0x2,19.6700001,25.7875443,0.04134316,-0.0135768382,5.82711218e-05,30,1.78699994,1
532109200004278,170017084,2459454.6699785641,59454.1708449,16.2266293,0.0141271101,0,zg,238.2336722,12.912023700000001,0.703000009,-0.0130000003,20210828170845,532,0x9,0x2,21.3099995,26.2426281,0.0310087986,-0.0577400103,1.32030409e-05,30,1.44500005,1
532109200004278,170618481,2459460.6834674422,59460.184814799999,16.4877739,0.0149754761,0,zg,238.233667,12.9120188,0.377999991,0.0120000001,20210903184815,532,0x9,0x2,21.1100006,26.1815262,0.0366380773,-0.0442197807,1.84837936e-05,30,1.74800003,1
532109200004278,170817428,2459462.6727791382,59462.174282400003,16.5746861,0.0153318234,0,zg,238.2336809,12.9120385,0.883000016,0.0309999995,20210905174271,532,0x9,0x2,21.2000008,26.1921844,0.0320777223,-0.0406047739,1.4181418e-05,30,1.68599999,1
532109200004278,171515206,2459469.6500265226,59469.152060200002,16.4371033,0.0147858486,0,zg,238.23368479999999,12.9120299,0.867999971,0.0270000007,20210912152060,532,0x9,0x2,21.0900002,26.1880131,0.0322783664,-0.0373213924,1.4460561e-05,30,1.64999998,1
532109200004278,171918357,2459473.6812501131,59473.183576399999,16.4157219,0.0147096477,0,zg,238.23366559999999,12.9120276,0.620000005,0.0179999992,20210916183576,532,0x9,0x2,20.2800007,26.0828114,0.0373402424,-0.00950841047,2.84069793e-05,30,2.39700007,1
532109200004278,172216322,2459476.6606942657,59476.163229199999,16.2939739,0.0143165458,0,zg,238.23367759999999,12.9120179,1.31599998,-0.00200000009,20210919163229,532,0x9,0x2,19.6299992,26.1169472,0.0480007716,-0.0276397076,7.79998663e-05,30,2.1099999,1
532109200004278,184646730,2459600.965714213,59600.467303199999,16.5359383,0.0151679618,0,zg,238.2336201,12.9120308,0.996999979,-0.00800000038,20220121467292,532,0x9,0x2,19.7199993,26.1214581,0.0422874354,-0.021420069,5.50445657e-05,30,2.11800003,1
